title,price,currency,price_uf,price_clp,first_seen_price,uf_per_m2,zona_uf_m2,bedrooms,bedrooms_n,bathrooms,bathrooms_n,m2,m2_utiles,seller,tienda_oficial,location,barrio,property_kind,operation,property_type,comuna,listing_id,source,publicado_hace,publicado_fecha_est,first_seen_date,last_seen_date,days_published,delisted_date,url,parking,gastos_comunes_clp,enriched_date,bodegas,antiguedad_anos,m2_totales,m2_terraza,piso_unidad,pisos_edificio,deptos_por_piso,orientacion,lat,lng,finished_date
Terraza 21 M / 2 Estacionamientos / Oriente-sur-poniente,13990,CLF,13990.0,571860976.0,13990.0,98.52,,4 dormitorios,4.0,3 baños,3.0,142 m² útiles,142.0,,False,"Los Domínicos, Rotonda Atenas, Las Condes",Rotonda Atenas,usada,venta,departamento,las-condes-metropolitana,MLC4441100694,portalinmobiliario,,,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-4441100694-terraza-21-m-2-estacionamientos-oriente-sur-poniente-_JM,,,,,,,,,,,,,,
4 Dormitorios / Gran Terraza / Metro Los Dominicos,13990,CLF,13990.0,571860976.0,13990.0,98.52,,4 dormitorios,4.0,3 baños,3.0,142 m² útiles,142.0,,False,"Los Dominicos, Los Dominicos, Las Condes",Los Dominicos,usada,venta,departamento,las-condes-metropolitana,MLC4440986192,portalinmobiliario,,,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-4440986192-4-dormitorios-gran-terraza-metro-los-dominicos-_JM,,,,,,,,,,,,,,
Departamento En Venta En Hernando De Magallanes Id 41090,7600,CLF,7600.0,310660716.0,7600.0,98.7,103.0,3 dormitorios,3.0,2 baños,2.0,77 m² útiles,77.0,,False,"Los Pozos 6900 - 7200, Las Condes, Rotonda Atenas, Las Condes",Rotonda Atenas,usada,venta,departamento,las-condes-metropolitana,MLC2211801089,portalinmobiliario,hoy,2026-09-02,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-2211801089-departamento-en-venta-en-hernando-de-magallanes-id-41090-_JM,1.0,160000.0,2026-09-02,1.0,22.0,84.0,7.0,6.0,14.0,,,-33.4164485,-70.5551957,
"Gran Terraza, Excelente Ubicación En Providencia",7900,CLF,7900.0,322923639.0,7900.0,98.75,94.0,3 dormitorios,3.0,2 baños,2.0,80 m² útiles,80.0,Coldwell Banker,True,"Metro Tobalaba - Mall Costanera, Providencia",Metro Tobalaba - Mall Costanera,usada,venta,departamento,providencia-metropolitana,MLC4443906036,portalinmobiliario,hoy,2026-09-02,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-4443906036-gran-terraza-excelente-ubicacion-en-providencia-_JM,1.0,200000.0,2026-09-02,1.0,47.0,310.0,230.0,2.0,12.0,4.0,,-33.422427,-70.604294,
Departamento Dos Dormitorios La Cabaña / Av. Las Condes,8500,CLF,8500.0,347449485.0,8500.0,98.84,102.0,2 dormitorios,2.0,2 baños,2.0,86 m² útiles,86.0,,False,"La Cabaña 123, Las Condes, Mall Sport, Las Condes",Mall Sport,usada,venta,departamento,las-condes-metropolitana,MLC2211796355,portalinmobiliario,hoy,2026-09-02,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-2211796355-departamento-dos-dormitorios-la-cabana-av-las-condes-_JM,1.0,280000.0,2026-09-02,0.0,15.0,100.0,14.0,10.0,10.0,6.0,SP,-33.3715492,-70.5129502,
Remodelado Y Luminoso/ 2 Terrazas/ Mall Sport,10490,CLF,10490.0,428793541.0,10490.0,98.96,,4 dormitorios,4.0,3 baños,3.0,106 m² útiles,106.0,,False,"Av. Las Condes, Quinchamalí, Las Condes",Quinchamalí,usada,venta,departamento,las-condes-metropolitana,MLC4441098134,portalinmobiliario,,,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-4441098134-remodelado-y-luminoso-2-terrazas-mall-sport-_JM,,,,,,,,,,,,,,
Isabel La Católica / Espacios Amplios/ Sala De Estar,13900,CLF,13900.0,568182099.0,13900.0,99.29,,3 dormitorios,3.0,3 baños,3.0,140 m² útiles,140.0,,False,"Isabel La Católica 4200-4400, Vaticano, Las Condes",Vaticano,usada,venta,departamento,las-condes-metropolitana,MLC2211623271,portalinmobiliario,,,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-2211623271-isabel-la-catolica-espacios-amplios-sala-de-estar-_JM,,,,,,,,,,,,,,
Amplio Depto / Gran Terraza / Excelente Conexión,13900,CLF,13900.0,568182099.0,13900.0,99.29,,3 dormitorios,3.0,3 baños,3.0,140 m² útiles,140.0,,False,"Av. Américo Vespucio, Vaticano, Las Condes",Vaticano,usada,venta,departamento,las-condes-metropolitana,MLC2211797453,portalinmobiliario,,,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-2211797453-amplio-depto-gran-terraza-excelente-conexion-_JM,,,,,,,,,,,,,,
Excelente Conexión / Amplia Terraza / Metro Francisco Bilbao,13900,CLF,13900.0,568182099.0,13900.0,99.29,,3 dormitorios,3.0,3 baños,3.0,140 m² útiles,140.0,,False,"Isabel La Catolica, Vaticano, Las Condes",Vaticano,usada,venta,departamento,las-condes-metropolitana,MLC2211617379,portalinmobiliario,,,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-2211617379-excelente-conexion-amplia-terraza-metro-francisco-bilbao-_JM,,,,,,,,,,,,,,
Nuevo / Full Electrico,8790,CLF,8790.0,359303644.0,8790.0,99.89,,3 dormitorios,3.0,2 baños,2.0,88 m² útiles,88.0,,False,"SUECIA / DIEGO DE ALMAGRO, Campus Oriente, Providencia",Campus Oriente,usada,venta,departamento,providencia-metropolitana,MLC2211621251,portalinmobiliario,hoy,2026-09-02,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-2211621251-nuevo-full-electrico-_JM,1.0,,2026-09-02,1.0,0.0,98.0,10.0,2.0,8.0,5.0,O,-33.4419818,-70.6023439,
Departamento Con Buenos Espacios Y Vistas/kennedy,9990,CLF,9990.0,408355336.0,9990.0,99.9,,3 dormitorios,3.0,2 baños,2.0,100 m² útiles,100.0,Family Home,True,"Kennedy, Alto Las Condes, Las Condes",Alto Las Condes,usada,venta,departamento,las-condes-metropolitana,MLC2213130137,portalinmobiliario,,,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-2213130137-departamento-con-buenos-espacios-y-vistaskennedy-_JM,,,,,,,,,,,,,,
Depto Semi Nuevo - Amplia Terraza,6500,CLF,6500.0,265696665.0,6500.0,100.0,,2 dormitorios,2.0,2 baños,2.0,65 m² útiles,65.0,RE/MAX SYNERGY,True,"Eduardo De La Barra, 1200 - 1500, Inés De Suárez, Providencia",Inés De Suárez,usada,venta,departamento,providencia-metropolitana,MLC4443882004,portalinmobiliario,hoy,2026-09-02,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-4443882004-depto-semi-nuevo-amplia-terraza-_JM,1.0,,2026-09-02,1.0,3.0,75.0,,,,,O,-33.4457383,-70.6133435,
Excelente Departamento Providencia,3000,CLF,3000.0,122629230.0,3000.0,100.0,155.0,1 dormitorio,1.0,1 baño,1.0,30 m² útiles,30.0,,False,"Av. Nueva Providencia 2041, Providencia, Pedro De Valdivia, Providencia",Pedro De Valdivia,usada,venta,departamento,providencia-metropolitana,MLC2212119139,portalinmobiliario,hoy,2026-09-02,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-2212119139-excelente-departamento-providencia-_JM,0.0,110000.0,2026-09-02,0.0,,43.0,4.0,7.0,10.0,3.0,,-33.424311,-70.6114274,
Acogedor Dpto.1d1b Estac. Bodega Vista Despejada,4200,CLF,4200.0,171680922.0,4200.0,100.0,161.0,1 dormitorio,1.0,1 baño,1.0,42 m² útiles,42.0,,False,"Plaza Las Lilas | 1D1B Estac. Bodega ( 42m2 UF4.200 ) | Providencia | Walker&Partners, Las Lilas, Providencia",Las Lilas,usada,venta,departamento,providencia-metropolitana,MLC4440984370,portalinmobiliario,hoy,2026-09-02,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-4440984370-acogedor-dpto1d1b-estac-bodega-vista-despejada-_JM,1.0,110000.0,2026-09-02,1.0,32.0,42.0,,,6.0,4.0,S,-33.4301197,-70.5939322,
Amplio Departamento / Metro Alcántara Y El Golf,14000,CLF,14000.0,572269740.0,14000.0,100.0,,4 dormitorios,4.0,3 baños,3.0,140 m² útiles,140.0,Coldwell Banker,True,"Barrio El Golf, Las Condes",Barrio El Golf,usada,venta,departamento,las-condes-metropolitana,MLC2213120103,portalinmobiliario,,,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-2213120103-amplio-departamento-metro-alcantara-y-el-golf-_JM,,,,,,,,,,,,,,
Dpto 2d Y 2b Cerca Isabel La Católica (173746),7200,CLF,7200.0,294310152.0,7200.0,100.0,103.0,2 dormitorios,2.0,2 baños,2.0,72 m² útiles,72.0,,False,"Hernando De Magallanes, Parque Padre Alberto Hurtado, Las Condes",Parque Padre Alberto Hurtado,usada,venta,departamento,las-condes-metropolitana,MLC4441937800,portalinmobiliario,hoy,2026-09-02,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-4441937800-dpto-2d-y-2b-cerca-isabel-la-catolica-173746-_JM,1.0,240000.0,2026-09-02,1.0,23.0,77.0,5.0,2.0,10.0,8.0,P,-33.4265893,-70.5629398,
Departamento En Venta En Santiago Metro Toesca Universidad,3200,CLF,3200.0,130804512.0,3200.0,100.0,74.0,1 dormitorio,1.0,1 baño,1.0,32 m² útiles,32.0,,False,"Jose Miguel Carrera Con Latorre, Ejército - Toesca, Santiago",Ejército - Toesca,usada,venta,departamento,santiago-metropolitana,MLC4443896454,portalinmobiliario,hoy,2026-09-02,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-4443896454-departamento-en-venta-en-santiago-metro-toesca-universidad-_JM,0.0,70000.0,2026-09-02,0.0,9.0,36.0,4.0,8.0,9.0,,NP,-33.4519356,-70.6635963,
Lindo Depto En Venta En Parque Almagro 1 Hab 1 Ba,135000000,CLP,3302.6,135000000.0,135000000.0,100.08,74.0,1 dormitorio,1.0,1 baño,1.0,33 m² útiles,33.0,,False,"Condor 1105, 1120, San Diego, Santiago",San Diego,usada,venta,departamento,santiago-metropolitana,MLC2211374867,portalinmobiliario,hoy,2026-09-03,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-2211374867-lindo-depto-en-venta-en-parque-almagro-1-hab-1-ba-_JM,0.0,80000.0,2026-09-03,0.0,0.0,33.0,,9.0,11.0,5.0,,-33.4502364,-70.6491047,
"Exclusivo Departamento En Venta 4d, 3b Y 3e En Las Condes",11900,CLF,11900.0,486429279.0,11900.0,100.85,,4 dormitorios,4.0,3 baños,3.0,118 m² útiles,118.0,,False,"Las Malvas, 500-700, Metro Manquehue - Apumanque, Las Condes",Metro Manquehue - Apumanque,usada,venta,departamento,las-condes-metropolitana,MLC2212126697,portalinmobiliario,,,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-2212126697-exclusivo-departamento-en-venta-4d-3b-y-3e-en-las-condes-_JM,,,,,,,,,,,,,,
Depto. 3 D - 3 B + Estar + Serv + Jardín - 3 Estacionam,20700,CLF,20700.0,846141687.0,20700.0,100.98,,3 dormitorios,3.0,3 baños,3.0,205 m² útiles,205.0,,False,"FRANCISCO BULNES CORREA / SAN CARLOS DE APOQUINDO, Los Dominicos, Las Condes",Los Dominicos,usada,venta,departamento,las-condes-metropolitana,MLC2213130615,portalinmobiliario,,,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-2213130615-depto-3-d-3-b-estar-serv-jardin-3-estacionam-_JM,,,,,,,,,,,,,,
Colón/rotonda Atenas/multiples Áreas Comunes,10100,CLF,10100.0,412851741.0,10100.0,101.0,,3 dormitorios,3.0,2 baños,2.0,100 m² útiles,100.0,,False,"Av. Cristóbal Colón, Rotonda Atenas, Las Condes",Rotonda Atenas,usada,venta,departamento,las-condes-metropolitana,MLC2211620833,portalinmobiliario,,,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-2211620833-colonrotonda-atenasmultiples-areas-comunes-_JM,,,,,,,,,,,,,,
Departamento En Venta De 2 Dorm 2 Baños. En Providencia,7990,CLF,7990.0,326602516.0,7990.0,101.14,86.0,2 dormitorios,2.0,2 baños,2.0,79 m² útiles,79.0,,False,"Lyon - Bustos, Inés De Suárez, Providencia",Inés De Suárez,usada,venta,departamento,providencia-metropolitana,MLC4441914384,portalinmobiliario,hoy,2026-09-02,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-4441914384-departamento-en-venta-de-2-dorm-2-banos-en-providencia-_JM,1.0,280000.0,2026-09-02,1.0,6.0,86.0,7.0,5.0,8.0,4.0,NP,-33.4401946,-70.6033419,
"Depto En 2do Piso,  2d 2b Sector Mall Alto Las Condes",8500,CLF,8500.0,347449485.0,8500.0,101.19,106.0,2 dormitorios,2.0,2 baños,2.0,84 m² útiles,84.0,,False,"Avenida Las Condes, 9434, Las Condes",,usada,venta,departamento,las-condes-metropolitana,MLC2212108087,portalinmobiliario,hoy,2026-09-02,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-2212108087-depto-en-2do-piso-2d-2b-sector-mall-alto-las-condes-_JM,2.0,250000.0,2026-09-02,1.0,10.0,94.0,10.0,2.0,1.0,10.0,N,-33.3890923,-70.5407345,
Vista Despejada / Prince Of Wales Country Club / Manquehue,12690,CLF,12690.0,518721643.0,12690.0,101.52,,3 dormitorios,3.0,3 baños,3.0,125 m² útiles,125.0,,False,"Manquehue Con Carlos Alvarado, Parque Padre Alberto Hurtado, Las Condes",Parque Padre Alberto Hurtado,usada,venta,departamento,las-condes-metropolitana,MLC4441137562,portalinmobiliario,,,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-4441137562-vista-despejada-prince-of-wales-country-club-manquehue-_JM,,,,,,,,,,,,,,
Precioso Depto Las Condes / Gran Terraza / Vista Despejada,12690,CLF,12690.0,518721643.0,12690.0,101.52,,3 dormitorios,3.0,3 baños,3.0,125 m² útiles,125.0,,False,"Carlos Alvarado 6000 - 6400, Parque Padre Alberto Hurtado, Las Condes",Parque Padre Alberto Hurtado,usada,venta,departamento,las-condes-metropolitana,MLC4441100594,portalinmobiliario,,,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-4441100594-precioso-depto-las-condes-gran-terraza-vista-despejada-_JM,,,,,,,,,,,,,,
Sala De Estar + 3d / 25 M Terraza / Piscina,12690,CLF,12690.0,518721643.0,12690.0,101.52,,3 dormitorios,3.0,3 baños,3.0,125 m² útiles,125.0,,False,"Manquehue Sur, Parque Padre Alberto Hurtado, Las Condes",Parque Padre Alberto Hurtado,usada,venta,departamento,las-condes-metropolitana,MLC4441100540,portalinmobiliario,,,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-4441100540-sala-de-estar-3d-25-m-terraza-piscina-_JM,,,,,,,,,,,,,,
3 Dormitorios / 2 Terrazas / Sector Manquehue Sur,12690,CLF,12690.0,518721643.0,12690.0,101.52,,3 dormitorios,3.0,3 baños,3.0,125 m² útiles,125.0,,False,"Carlos Alvarado 6000 - 6400, Parque Padre Alberto Hurtado, Las Condes",Parque Padre Alberto Hurtado,usada,venta,departamento,las-condes-metropolitana,MLC4441100492,portalinmobiliario,,,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-4441100492-3-dormitorios-2-terrazas-sector-manquehue-sur-_JM,,,,,,,,,,,,,,
Vista Despejada / Moderno / Prince Of Wales Country Club,12690,CLF,12690.0,518721643.0,12690.0,101.52,,3 dormitorios,3.0,3 baños,3.0,125 m² útiles,125.0,,False,"Manquehue Sur, Parque Padre Alberto Hurtado, Las Condes",Parque Padre Alberto Hurtado,usada,venta,departamento,las-condes-metropolitana,MLC2211804189,portalinmobiliario,,,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-2211804189-vista-despejada-moderno-prince-of-wales-country-club-_JM,,,,,,,,,,,,,,
Luminoso Departamento / Gran Terraza/ Máxima Distribución,12690,CLF,12690.0,518721643.0,12690.0,101.52,,3 dormitorios,3.0,3 baños,3.0,125 m² útiles,125.0,,False,"Carlos Alvarado, Parque Padre Alberto Hurtado, Las Condes",Parque Padre Alberto Hurtado,usada,venta,departamento,las-condes-metropolitana,MLC4441098202,portalinmobiliario,,,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-4441098202-luminoso-departamento-gran-terraza-maxima-distribucion-_JM,,,,,,,,,,,,,,
Departamento En Venta De 3 Dorm. En Las Condes,13750,CLF,13750.0,562050638.0,13750.0,101.85,,3 dormitorios,3.0,3 baños,3.0,135 m² útiles,135.0,,False,"Vaticano /Alcántara, Vaticano, Las Condes",Vaticano,usada,venta,departamento,las-condes-metropolitana,MLC4440986004,portalinmobiliario,,,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-4440986004-departamento-en-venta-de-3-dorm-en-las-condes-_JM,,,,,,,,,,,,,,
Metro Ines De Suarez  (166176),260000000,CLP,6360.6,260000000.0,260000000.0,102.59,84.0,3 dormitorios,3.0,2 baños,2.0,62 m² útiles,62.0,,False,"Avenida Pedro De Valdivia 2260, Providencia, Chile, Inés De Suárez, Providencia",Inés De Suárez,usada,venta,departamento,providencia-metropolitana,MLC4443910376,portalinmobiliario,hoy,2026-09-03,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-4443910376-metro-ines-de-suarez-166176-_JM,1.0,120000.0,2026-09-03,1.0,38.0,62.0,,3.0,5.0,3.0,P,-33.442913,-70.6063382,
Departamento En Venta De 4 Dorm. En Las Condes,42900,CLF,42900.0,1753597989.0,42900.0,102.63,,4 dormitorios,4.0,5 baños,5.0,418 m² útiles,418.0,,False,"Las Condesas, Los Dominicos, Las Condes",Los Dominicos,usada,venta,departamento,las-condes-metropolitana,MLC4441913688,portalinmobiliario,,,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-4441913688-departamento-en-venta-de-4-dorm-en-las-condes-_JM,,,,,,,,,,,,,,
Marchant Pereira / Darío Urzúa,7500,CLF,7500.0,306573075.0,7500.0,102.74,98.0,2 dormitorios,2.0,2 baños,2.0,73 m² útiles,73.0,,False,"Marchant Pereira 600 - 900, Providencia, Pedro De Valdivia, Providencia",Pedro De Valdivia,usada,venta,departamento,providencia-metropolitana,MLC2212113515,portalinmobiliario,hoy,2026-09-02,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-2212113515-marchant-pereira-dario-urzua-_JM,1.0,180000.0,2026-09-02,1.0,7.0,79.0,7.0,,12.0,,N,-33.430516,-70.6118181,
Departamento En Venta De 3 Dorm. En Providencia,315000000,CLP,7706.2,315000000.0,315000000.0,102.75,84.0,3 dormitorios,3.0,2 baños,2.0,75 m² útiles,75.0,,False,"Los Leones / Suecia, Providencia",Los Leones / Suecia,usada,venta,departamento,providencia-metropolitana,MLC2213129849,portalinmobiliario,hoy,2026-09-03,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-2213129849-departamento-en-venta-de-3-dorm-en-providencia-_JM,1.0,80000.0,2026-09-03,0.0,54.0,80.0,5.0,2.0,5.0,,NP,-33.4368183,-70.6017437,
Amplio Departamento Remodelado/3d+4b/san Damián,14400,CLF,14400.0,588620304.0,14400.0,102.86,,3 dormitorios,3.0,4 baños,4.0,140 m² útiles,140.0,Family Home,True,"Valle Alegre/San Damián, Las Condes",Valle Alegre/San Damián,usada,venta,departamento,las-condes-metropolitana,MLC2213117203,portalinmobiliario,,,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-2213117203-amplio-departamento-remodelado3d4bsan-damian-_JM,,,,,,,,,,,,,,
En Venta Departamento En Los Dominicos 4 Dormitorios,14000,CLF,14000.0,572269740.0,14000.0,102.94,,3 dormitorios,3.0,3 baños,3.0,136 m² útiles,136.0,,False,"Vilanova, 600, Rotonda Atenas, Las Condes",Rotonda Atenas,usada,venta,departamento,las-condes-metropolitana,MLC2211615239,portalinmobiliario,,,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-2211615239-en-venta-departamento-en-los-dominicos-4-dormitorios-_JM,,,,,,,,,,,,,,
Moderno Y Exclusivo Departamento En Sector Oriente,10400,CLF,10400.0,425114664.0,10400.0,102.97,,3 dormitorios,3.0,3 baños,3.0,101 m² útiles,101.0,CyM Propiedades,True,"MODERNO Y EXCLUSIVO DEPARTAMENTO EN SECTOR ORIENTE, Quinchamalí, Las Condes",Quinchamalí,usada,venta,departamento,las-condes-metropolitana,MLC2211617687,portalinmobiliario,,,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-2211617687-moderno-y-exclusivo-departamento-en-sector-oriente-_JM,,,,,,,,,,,,,,
Moderno Depto Con Excelente Conectividad (144251),8650,CLF,8650.0,353580947.0,8650.0,102.98,95.0,3 dormitorios,3.0,2 baños,2.0,84 m² útiles,84.0,,False,"Mayflower, Metro Bilbao, Providencia",Metro Bilbao,usada,venta,departamento,providencia-metropolitana,MLC4441913838,portalinmobiliario,hoy,2026-09-02,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-4441913838-moderno-depto-con-excelente-conectividad-144251-_JM,1.0,250000.0,2026-09-02,1.0,13.0,98.0,14.0,4.0,10.0,9.0,NP,-33.4340286,-70.5844659,
Departamento Con Linda Vista A La Cordillera/fleming,7950,CLF,7950.0,324967460.0,7950.0,103.25,101.0,3 dormitorios,3.0,2 baños,2.0,77 m² útiles,77.0,Family Home,True,"Fleming/Padre Hurtado Sur, Parque Padre Alberto Hurtado, Las Condes",Parque Padre Alberto Hurtado,usada,venta,departamento,las-condes-metropolitana,MLC2213143451,portalinmobiliario,hoy,2026-09-02,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-2213143451-departamento-con-linda-vista-a-la-cordillerafleming-_JM,1.0,260000.0,2026-09-02,1.0,18.0,82.0,,,,,O,-33.4262759,-70.5389504,
Departamento De 2dorm. En Venta En Las Condes,9300,CLF,9300.0,380150613.0,9300.0,103.33,104.0,2 dormitorios,2.0,2 baños,2.0,90 m² útiles,90.0,Vercellino & Puffe,True,"Las Hualtatas Con San Damian, San Damián, Las Condes",San Damián,usada,venta,departamento,las-condes-metropolitana,MLC2212101893,portalinmobiliario,hoy,2026-09-02,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-2212101893-departamento-de-2dorm-en-venta-en-las-condes-_JM,2.0,160000.0,2026-09-02,1.0,0.0,98.0,8.0,,,,,-33.3771762,-70.5262085,
Vende Espectacular Departamento Con Vistas Despejadas.,14500,CLF,14500.0,592707945.0,14500.0,103.57,,2 dormitorios,2.0,4 baños,4.0,140 m² útiles,140.0,,False,"Paul Harris 1200 - 1500, Las Condes, Los Dominicos, Las Condes",Los Dominicos,usada,venta,departamento,las-condes-metropolitana,MLC2212106809,portalinmobiliario,,,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-2212106809-vende-espectacular-departamento-con-vistas-despejadas-_JM,,,,,,,,,,,,,,
Departamento Remodelado/pdte Riesco/posibilidad De Novación,10700,CLF,10700.0,437377587.0,10700.0,103.88,,2 dormitorios,2.0,2 baños,2.0,103 m² útiles,103.0,Family Home,True,"El Golf, Barrio El Golf, Las Condes",Barrio El Golf,usada,venta,departamento,las-condes-metropolitana,MLC2213144089,portalinmobiliario,,,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-2213144089-departamento-remodeladopdte-riescoposibilidad-de-novacion-_JM,,,,,,,,,,,,,,
Dpto 1 Dormitorio Cocina Americana A Pasos Mall Sport,5200,CLF,5200.0,212557332.0,5200.0,104.0,191.0,1 dormitorio,1.0,1 baño,1.0,50 m² útiles,50.0,,False,"San José De La Sierra, Las Condes, Quinchamalí, Las Condes",Quinchamalí,usada,venta,departamento,las-condes-metropolitana,MLC4441100918,portalinmobiliario,hace 2 meses,2026-07-04,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-4441100918-dpto-1-dormitorio-cocina-americana-a-pasos-mall-sport-_JM,1.0,180000.0,2026-09-02,1.0,9.0,60.0,10.0,5.0,10.0,10.0,P,-33.3786787,-70.4939562,
Departamento De 2d Con Buenos Espacios/rotonda Atenas,7600,CLF,7600.0,310660716.0,7600.0,104.11,101.0,2 dormitorios,2.0,2 baños,2.0,73 m² útiles,73.0,Family Home,True,"Rotonda Atenas, Rotonda Atenas, Las Condes",Rotonda Atenas,usada,venta,departamento,las-condes-metropolitana,MLC2213117541,portalinmobiliario,hoy,2026-09-02,2026-09-02,2026-09-03,2,,https://www.portalinmobiliario.com/MLC-2213117541-departamento-de-2d-con-buenos-espaciosrotonda-atenas-_JM,0.0,200000.0,2026-09-02,1.0,11.0,85.0,,,,,,-33.4188276,-70.5540537,
